Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2024 vs. 2023;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2024;Pays de la Loire;044;FRG0144096D044100;;Pas de changement;PLAN D'EAU DU PONT CORNOUAILLE;44096;MESANGER;06/07/2019;Lac;-1,22715326796;47,43781035966
2024;Pays de la Loire;044;FRG0144097M044030;;Pas de changement;BOLE DE MERQUEL;44097;MESQUER;01/01/1991;Eau côtière;-2,46424248431;47,41368845221
2024;Pays de la Loire;044;FRG0144097M044040;;Pas de changement;SORLOCK;44097;MESQUER;01/01/1991;Eau côtière;-2,47002219139;47,41717020044
2024;Pays de la Loire;044;FRG0144097M044050;;Pas de changement;CABONNAIS;44097;MESQUER;01/01/1991;Eau côtière;-2,47561031106;47,41396519044
2024;Pays de la Loire;044;FRG0144097M044060;;Pas de changement;LANSERIA;44097;MESQUER;01/01/1991;Eau côtière;-2,48938273267;47,40787372799
2024;Pays de la Loire;044;FRG0144106M044700;;Pas de changement;LE PRE VINCENT;44106;MOUTIERS-EN-RETZ (LES);01/01/1991;Eau côtière;-2,00637257467;47,06208187282
2024;Pays de la Loire;044;FRG0144113D044121;;Pas de changement;PLAN D'EAU ROUTE DE RENNES;44113;NOZAY;01/07/2021;Lac;-1,62559147588;47,57531535762
2024;Pays de la Loire;044;FRG0144115D044110;;Changement mineur;PLAN D'EAU;44115;OUDON;01/01/1991;Lac;-1,27770786815;47,34634053384
2024;Pays de la Loire;044;FRG0144125M044070;;Pas de changement;BRAMBELL;44125;PIRIAC-SUR-MER;01/01/1991;Eau côtière;-2,51407500511;47,39659699843
2024;Pays de la Loire;044;FRG0144125M044080;;Pas de changement;PORS-ER-STER;44125;PIRIAC-SUR-MER;01/01/1991;Eau côtière;-2,52520926129;47,39000344454
2024;Pays de la Loire;044;FRG0144125M044090;;Pas de changement;PORT AU LOUP;44125;PIRIAC-SUR-MER;01/01/1991;Eau côtière;-2,52851602220;47,38689510603
2024;Pays de la Loire;044;FRG0144125M044100;;Pas de changement;SAINT MICHEL;44125;PIRIAC-SUR-MER;01/01/1991;Eau côtière;-2,54946822303;47,38071532483
2024;Pays de la Loire;044;FRG0144125M044110;;Pas de changement;LERAT;44125;PIRIAC-SUR-MER;01/01/1991;Eau côtière;-2,53347887394;47,36600211347
2024;Pays de la Loire;044;FRG0144126M044460;;Pas de changement;LE CORMIER;44126;PLAINE-SUR-MER (LA);01/01/1991;Eau côtière;-2,17760754193;47,15683091044
2024;Pays de la Loire;044;FRG0144126M044470;;Pas de changement;PORT GIRAUD;44126;PLAINE-SUR-MER (LA);01/01/1991;Eau côtière;-2,19304498403;47,15876393860
2024;Pays de la Loire;044;FRG0144126M044480;;Pas de changement;LE MOUTON;44126;PLAINE-SUR-MER (LA);01/01/1991;Eau côtière;-2,20918601416;47,15661214068
2024;Pays de la Loire;044;FRG0144126M044490;;Pas de changement;JOALLAND;44126;PLAINE-SUR-MER (LA);01/01/1991;Eau côtière;-2,21627795725;47,15445171617
2024;Pays de la Loire;044;FRG0144128D044180;;Pas de changement;ETANG DE BUHEL;44128;PLESSE;01/01/1996;Lac;-1,88730869621;47,53798321430
2024;Pays de la Loire;044;FRG0144131M044550;;Pas de changement;L'ETANG;44131;PORNIC;01/01/1999;Eau côtière;-2,17666435447;47,12023340787
2024;Pays de la Loire;044;FRG0144131M044560;;Pas de changement;PORTMAIN;44131;PORNIC;01/01/1991;Eau côtière;-2,16501267197;47,11837307659
2024;Pays de la Loire;044;FRG0144131M044570;;Pas de changement;LE PORTEAU;44131;PORNIC;01/01/1991;Eau côtière;-2,14729095342;47,11301097551
2024;Pays de la Loire;044;FRG0144131M044580;;Pas de changement;LES SABLONS;44131;PORNIC;01/01/1991;Eau côtière;-2,13740573463;47,11162860927
2024;Pays de la Loire;044;FRG0144131M044590;;Pas de changement;MONTBEAU;44131;PORNIC;01/01/1991;Eau côtière;-2,12984406435;47,11201883531
2024;Pays de la Loire;044;FRG0144131M044600;;Pas de changement;LES GRANDES VALLEES;44131;PORNIC;01/01/1991;Eau côtière;-2,12380380168;47,11117723714
2024;Pays de la Loire;044;FRG0144131M044610;;Pas de changement;LA NOEVEILLARD;44131;PORNIC;01/01/1991;Eau côtière;-2,11683899503;47,11006052619
2024;Pays de la Loire;044;FRG0144131M044620;;Pas de changement;LA SOURCE;44131;PORNIC;01/01/1991;Eau côtière;-2,09719769573;47,10680602101
2024;Pays de la Loire;044;FRG0144131M044630;;Pas de changement;LA BIROCHERE;44131;PORNIC;01/01/1991;Eau côtière;-2,09140804349;47,10496833854
2024;Pays de la Loire;044;FRG0144131M044640;;Pas de changement;LA JOSELIERE;44131;PORNIC;01/01/1991;Eau côtière;-2,08341586015;47,10330855132
2024;Pays de la Loire;044;FRG0144131M044650;;Pas de changement;LA FONTAINE AUX BRETONS;44131;PORNIC;01/01/1991;Eau côtière;-2,07160950640;47,09944309871
2024;Pays de la Loire;044;FRG0144131M044660;;Pas de changement;LA BOUTINARDIERE;44131;PORNIC;01/01/1991;Eau côtière;-2,05383971422;47,09465584275
2024;Pays de la Loire;044;FRG0144132M044270;;Pas de changement;PLAGE DES LIBRAIRES;44132;PORNICHET;01/01/1991;Eau côtière;-2,34703166944;47,26634030256
2024;Pays de la Loire;044;FRG0144132M044280;;Pas de changement;BONNE SOURCE;44132;PORNICHET;01/01/1991;Eau côtière;-2,32310675713;47,24697802283
2024;Pays de la Loire;044;FRG0144132M044290;;Pas de changement;SAINTE MARGUERITE;44132;PORNICHET;01/01/1991;Eau côtière;-2,31074260820;47,24147331434
2024;Pays de la Loire;044;FRG0144135M044214;;Pas de changement;BAIE DU GUEC;44135;POULIGUEN (LE);15/06/2008;Eau côtière;-2,43269201518;47,25924966954
2024;Pays de la Loire;044;FRG0144135M044216;;Pas de changement;BAIE DE CONVERT;44135;POULIGUEN (LE);15/06/2008;Eau côtière;-2,42492756240;47,25954146965
2024;Pays de la Loire;044;FRG0144135M044225;;Pas de changement;ANSE DE TOULLAIN;44135;POULIGUEN (LE);01/01/1992;Eau côtière;-2,42072759839;47,26625331818
2024;Pays de la Loire;044;FRG0144135M044230;;Pas de changement;LE NAU;44135;POULIGUEN (LE);01/01/1991;Eau côtière;-2,42409932880;47,27206921232
2024;Pays de la Loire;044;FRG0144136M044500;;Pas de changement;L'ANSE DU SUD;44136;PREFAILLES;01/01/1991;Eau côtière;-2,24048594743;47,13248693304
2024;Pays de la Loire;044;FRG0144136M044510;;Pas de changement;LA RAIZE;44136;PREFAILLES;01/01/1991;Eau côtière;-2,23334298906;47,13163773140
2024;Pays de la Loire;044;FRG0144136M044520;;Pas de changement;GRANDE PLAGE;44136;PREFAILLES;01/01/1991;Eau côtière;-2,22199189108;47,12761290109
2024;Pays de la Loire;044;FRG0144136M044530;;Pas de changement;MARGARET;44136;PREFAILLES;01/01/1991;Eau côtière;-2,21617730573;47,12463643472
2024;Pays de la Loire;044;FRG0144136M044540;;Pas de changement;PORT MELEU;44136;PREFAILLES;01/01/1991;Eau côtière;-2,20352912014;47,12466548251
2024;Pays de la Loire;044;FRG0144136M044560;;Pas de changement;PLAGE DES CHATELETS;44136;PREFAILLES;15/06/2018;Eau côtière;-2,22717099367;47,13043740019
2024;Pays de la Loire;044;FRG0144136M044570;;Pas de changement;PLAGE DU CHOIZEAU;44136;PREFAILLES;15/06/2019;Eau côtière;-2,18229887957;47,12205592916
2024;Pays de la Loire;044;FRG0144154M044370;;Pas de changement;PLAGE DES POILUS;44154;SAINT-BREVIN-LES-PINS;01/01/1991;Eau côtière;-2,17143388480;47,26251203746
2024;Pays de la Loire;044;FRG0144154M044380;;Pas de changement;PLAGE DES PINS;44154;SAINT-BREVIN-LES-PINS;01/01/1991;Eau côtière;-2,17016712344;47,24991087574
2024;Pays de la Loire;044;FRG0144154M044400;;Pas de changement;PLAGE DE L'OCEAN;44154;SAINT-BREVIN-LES-PINS;01/01/1991;Eau côtière;-2,17656129890;47,22772881796
2024;Pays de la Loire;044;FRG0144154M044410;;Pas de changement;PLAGE DES ROCHELETS;44154;SAINT-BREVIN-LES-PINS;01/01/1991;Eau côtière;-2,16506435127;47,21628828742
2024;Pays de la Loire;044;FRG0144154M044420;;Pas de changement;PLAGE DE L'ERMITAGE;44154;SAINT-BREVIN-LES-PINS;01/01/1991;Eau côtière;-2,15952525972;47,20755851383
2024;Pays de la Loire;044;FRG0144154M044425;;Pas de changement;PLAGE DE LA PIERRE ATTELEE;44154;SAINT-BREVIN-LES-PINS;01/01/1995;Eau côtière;-2,15859751103;47,20065294869
2024;Pays de la Loire;044;FRG0144175D044090;;Pas de changement;ETANG DES BRIERES DU BOURG;44175;SAINT-LYPHARD;01/01/1991;Lac;-2,30079609913;47,39758780109
2024;Pays de la Loire;044;FRG0144182M044430;;Pas de changement;GOHAUD;44182;SAINT-MICHEL-CHEF-CHEF;01/01/1991;Eau côtière;-2,16149679773;47,19087005400
2024;Pays de la Loire;044;FRG0144182M044440;;Pas de changement;LE REDOIS;44182;SAINT-MICHEL-CHEF-CHEF;01/01/1991;Eau côtière;-2,16248070125;47,18182211134
2024;Pays de la Loire;044;FRG0144182M044450;;Pas de changement;THARON;44182;SAINT-MICHEL-CHEF-CHEF;01/01/1991;Eau côtière;-2,16735392433;47,16850430793
2024;Pays de la Loire;044;FRG0144184M044300;;Pas de changement;LES JAUNAIS;44184;SAINT-NAZAIRE;01/01/1991;Eau côtière;-2,30283131339;47,23649435819
2024;Pays de la Loire;044;FRG0144184M044310;;Pas de changement;MONSIEUR HULOT;44184;SAINT-NAZAIRE;01/01/1991;Eau côtière;-2,28094538378;47,23756700621
2024;Pays de la Loire;044;FRG0144184M044320;;Pas de changement;LA COURANCE;44184;SAINT-NAZAIRE;01/01/1991;Eau côtière;-2,27141634373;47,23941786741
2024;Pays de la Loire;044;FRG0144184M044330;;Pas de changement;PORCE;44184;SAINT-NAZAIRE;01/01/1991;Eau côtière;-2,25330016503;47,25303530840
2024;Pays de la Loire;044;FRG0144184M044350;;Pas de changement;VILLES MARTIN;44184;SAINT-NAZAIRE;01/01/1991;Eau côtière;-2,22585831949;47,25727232775
2024;Pays de la Loire;044;FRG0144184M044360;;Pas de changement;GRANDE PLAGE DE SAINT-NAZAIRE;44184;SAINT-NAZAIRE;01/01/1991;Eau côtière;-2,20691740027;47,27035044055
2024;Pays de la Loire;044;FRG0144188D044150;;Pas de changement;PLAN D'EAU DE LA BASE DE LOISIRS;44188;SAINT-PHILBERT-DE-GRAND-LIEU;01/01/1997;Lac;-1,63767334160;47,04064277591
2024;Pays de la Loire;044;FRG0144192D044170;;Pas de changement;PLAN D'EAU - BASE DE LOISIRS;44192;SAINT-VIAUD;15/06/2015;Lac;-2,01499857296;47,25987325039
2024;Pays de la Loire;044;FRG0144211M044115;;Pas de changement;KER ELISABETH;44211;TURBALLE (LA);01/01/2001;Eau côtière;-2,51952725770;47,35499831286
2024;Pays de la Loire;044;FRG0144211M044120;;Pas de changement;BRETONS - CASSARD;44211;TURBALLE (LA);01/01/1991;Eau côtière;-2,50767400243;47,34290979784
2024;Pays de la Loire;044;FRG0144211M044130;;Pas de changement;PEN BRON;44211;TURBALLE (LA);01/01/1991;Eau côtière;-2,50351395294;47,32761276321
2024;Pays de la Loire;049;FRG0249007D049010;;Pas de changement;LAC DE MAINE;49007;ANGERS;01/01/1991;Lac;-0,59182475106;47,46091355992
2024;Pays de la Loire;049;FRG0249050D049001;;Pas de changement;PARC DE LOISIRS DE L'ETANG;49050;BRISSAC LOIRE AUBANCE;01/01/2005;Lac;-0,43718667341;47,36025146315
2024;Pays de la Loire;049;FRG0249080D049418;;Pas de changement;PLAN D'EAU DE MARIGNE;49080;HAUTS-D'ANJOU (LES);01/01/1999;Lac;-0,61856100155;47,71893420151
2024;Pays de la Loire;049;FRG0249092D049209;;Pas de changement;COULVEE;49092;CHEMILLE-EN-ANJOU;01/01/1999;Lac;-0,73521120572;47,20253837028
2024;Pays de la Loire;049;FRG0249129D049110;;Pas de changement;LES SABLIERES;49129;ECOUFLANT;01/01/1991;Lac;-0,51393062159;47,53406964274
2024;Pays de la Loire;049;FRG0249138D049120;;Pas de changement;PLAN D'EAU DE FONTAINE-GUERIN;49138;BOIS D'ANJOU (LES);01/01/1991;Lac;-0,19648341073;47,48877742772
2024;Pays de la Loire;049;FRG0249163D049080;;Pas de changement;ETANG DE MALAGUE;49163;JARZE VILLAGES;01/01/1991;Lac;-0,29307548600;47,55012391902
2024;Pays de la Loire;049;FRG0249183D049430;;Pas de changement;PLAN D'EAU DU PETIT ANJOU;49183;VAL D'ERDRE-AUXENCE;04/07/2011;Lac;-0,87646114912;47,51832580232
2024;Pays de la Loire;049;FRG0249211D049160;;Pas de changement;PLAN D'EAU DE MONTILLIERS;49211;MONTILLIERS;01/01/1992;Lac;-0,50916970897;47,18213302054
2024;Pays de la Loire;049;FRG0249218D049125;;Pas de changement;PLAN D'EAU DE LA BARBOTINE;49218;MONTREVAULT-SUR-EVRE;01/01/1991;Lac;-1,13604000464;47,26919760051
2024;Pays de la Loire;049;FRG0249248D049094;;Pas de changement;PLAN D'EAU DE COMBREE;49248;OMBREE D'ANJOU;01/01/1992;Lac;-1,02823407924;47,70256177166
2024;Pays de la Loire;049;FRG0249248D049200;;Pas de changement;ETANG DE SAINT AUBIN;49248;OMBREE D'ANJOU;01/01/1991;Lac;-1,17968819658;47,74907799361
2024;Pays de la Loire;049;FRG0249259D049210;;Pas de changement;LE LOUET;49259;ROCHEFORT-SUR-LOIRE;01/01/1991;Rivière;-0,65457750430;47,35967835235
2024;Pays de la Loire;049;FRG0249261D049132;;Pas de changement;PLAN D'EAU DE GREZILLE;49261;GENNES-VAL-DE-LOIRE;03/07/2009;Lac;-0,34964822510;47,32580371429
2024;Pays de la Loire;049;FRG0249310D049331;;Pas de changement;PLAN D'EAU DE ST PAUL-DU-BOIS;49310;SAINT-PAUL-DU-BOIS;01/01/1999;Lac;-0,54567555587;47,07760683367
2024;Pays de la Loire;049;FRG0249331D049170;;Pas de changement;ETANG DE SAINT BLAISE;49331;SEGRE-EN-ANJOU BLEU;01/01/1991;Lac;-0,95066475566;47,71225677738
2024;Pays de la Loire;049;FRG0249377D049220;;Pas de changement;LE PORT (VILLEVEQUE);49377;RIVES-DU-LOIR-EN-ANJOU;01/01/1991;Rivière;-0,42461413556;47,56349711238
2024;Pays de la Loire;053;FRG0353007D053011;;Pas de changement;PLAN D'EAU D'ARGENTRE;53007;ARGENTRE;01/01/1992;Lac;-0,63585658761;48,07739653393
2024;Pays de la Loire;053;FRG0353111D053090;;Pas de changement;LAC DE HAUTE MAYENNE;53111;HAIE-TRAVERSAINE (LA);01/07/2019;Lac;-0,59499345096;48,37257917721
2024;Pays de la Loire;053;FRG0353153D053015;;Pas de changement;LE GUE DE SELLE;53153;MEZANGERS;01/01/1992;Lac;-0,42886176438;48,20122492242
2024;Pays de la Loire;053;FRG0353212D053017;;Pas de changement;BAIGNADE DE LA CHESNAIE;53212;SAINT-DENIS-DU-MAINE;01/01/1992;Lac;-0,53344883225;47,96504057903
2024;Pays de la Loire;053;FRG0353258D053086;;Pas de changement;BAIGNADE DE LA RINCERIE;53258;SELLE-CRAONNAISE (LA);01/07/2017;Lac;-1,06774161953;47,86565745183
2024;Pays de la Loire;072;FRG0472008D072001;;Pas de changement;PLAN D'EAU DE LA GEMERIE A ARNAGE;72008;ARNAGE;01/01/1992;Lac;0,17807394917;47,94163918523
2024;Pays de la Loire;072;FRG0472050D072002;;Pas de changement;PLAN D'EAU DE BRULON;72050;BRULON;01/01/1992;Lac;-0,22643984466;47,96091925801
2024;Pays de la Loire;072;FRG0472059D072003;;Pas de changement;PLAN D'EAU DE CHANTENAY VILLEDIEU;72059;CHANTENAY-VILLEDIEU;01/01/1992;Lac;-0,16751272500;47,91594895086
2024;Pays de la Loire;072;FRG0472132D072004;;Pas de changement;PLAN D'EAU DE LA FERTE BERNARD;72132;FERTE-BERNARD (LA);01/01/1992;Lac;0,64786102733;48,18025646065
2024;Pays de la Loire;072;FRG0472154D072005;;Pas de changement;PLAN D'EAU DE LA MONNERIE  LA FLECHE;72154;FLECHE (LA);01/01/1992;Lac;-0,04630388570;47,70056074525
2024;Pays de la Loire;072;FRG0472158D072006;;Pas de changement;PLAN D'EAU DE LAVARE;72158;LAVARE;01/01/1992;Lac;0,65408540053;48,05289739637
2024;Pays de la Loire;072;FRG0472180D072015;;Pas de changement;PLAN D'EAU DE MAMERS;72180;MAMERS;01/01/1997;Lac;0,37415075112;48,35768439775
2024;Pays de la Loire;072;FRG0472183D072008;;Pas de changement;PLAGE CAMPING DE MARCON;72183;MARCON;01/01/1992;Lac;0,49744975583;47,71311954942
2024;Pays de la Loire;072;FRG0472183D072016;;Pas de changement;PLAGE PUBLIQUE DE MARCON;72183;MARCON;01/01/1997;Lac;0,49035495360;47,71417422156
2024;Pays de la Loire;072;FRG0472334D072009;;Pas de changement;LAC DE SILLE LE GUILLAUME;72334;SILLE-LE-GUILLAUME;01/01/1992;Lac;-0,13035946195;48,21246180288
2024;Pays de la Loire;072;FRG0472344D072011;;Pas de changement;PLAN D'EAU LE HOUSSAY A SPAY;72344;SPAY;01/01/1992;Lac;0,15880175414;47,91861628457
2024;Pays de la Loire;072;FRG0472363D072013;;Pas de changement;GRANDE PLAGE DE TUFFE;72363;TUFFE VAL DE LA CHERONNE;01/01/1992;Lac;0,51895860726;48,11618289523
2024;Pays de la Loire;085;FRG0585001M085395;;Pas de changement;PLAN D'EAU DE L'AIGUILLON;85001;L'AIGUILLON-LA-PRESQU'×LE;01/01/1991;Eau côtière;-1,31038270308;46,33397704867
2024;Pays de la Loire;085;FRG0585001M085397;;Pas de changement;L'OASIS;85001;L'AIGUILLON-LA-PRESQU'×LE;01/01/1995;Eau côtière;-1,23378835680;46,28016492183
2024;Pays de la Loire;085;FRG0585006D085605;;Pas de changement;LE LAC;85006;APREMONT;01/01/1991;Lac;-1,73599999707;46,74439438206
2024;Pays de la Loire;085;FRG0585011M085120;;Pas de changement;L'OCEAN;85011;BARBATRE;01/01/1991;Eau côtière;-2,18265301987;46,93629812698
2024;Pays de la Loire;085;FRG0585012M085125;;Pas de changement;FROMENTINE;85012;BARRE-DE-MONTS (LA);01/01/1991;Eau côtière;-2,14416611496;46,89097965866
2024;Pays de la Loire;085;FRG0585012M085130;;Pas de changement;LA GRANDE COTE;85012;BARRE-DE-MONTS (LA);01/01/1991;Eau côtière;-2,15611879400;46,88465173825
2024;Pays de la Loire;085;FRG0585035M085220;;Pas de changement;LA SAUZAIE;85035;BRETIGNOLLES-SUR-MER;01/01/1991;Eau côtière;-1,89288614655;46,63699523187
2024;Pays de la Loire;085;FRG0585035M085235;;Pas de changement;LA PAREE;85035;BRETIGNOLLES-SUR-MER;01/01/1991;Eau côtière;-1,87570471801;46,62637017493
2024;Pays de la Loire;085;FRG0585035M085245;;Pas de changement;LE MARAIS GIRARD;85035;BRETIGNOLLES-SUR-MER;01/01/1991;Eau côtière;-1,86399515446;46,61522169651
2024;Pays de la Loire;085;FRG0585035M085250;;Pas de changement;LA NORMANDELIERE;85035;BRETIGNOLLES-SUR-MER;01/01/1991;Eau côtière;-1,86221393458;46,61272628492
2024;Pays de la Loire;085;FRG0585035M085255;;Pas de changement;LES DUNES;85035;BRETIGNOLLES-SUR-MER;01/01/1991;Eau côtière;-1,85743972652;46,60676742316
2024;Pays de la Loire;085;FRG0585051D085621;;Pas de changement;LE TOUCHEGRAY;85051;CHANTONNAY;01/07/2018;Lac;-1,06413937995;46,65301452377
2024;Pays de la Loire;085;FRG0585083M085100;;Pas de changement;LA BOSSE;85083;EPINE (L');01/01/1991;Eau côtière;-2,28419636882;46,98141107266
2024;Pays de la Loire;085;FRG0585083M085105;;Pas de changement;SAINT JEAN SUD (LA CABANE);85083;EPINE (L');01/01/1991;Eau côtière;-2,27897944145;46,97619997841
2024;Pays de la Loire;085;FRG0585106M085110;;Pas de changement;LA CANTINE (Le Fier);85106;GUERINIERE (LA);01/01/1991;Eau côtière;-2,24502700072;46,96326833148
2024;Pays de la Loire;085;FRG0585106M085115;;Pas de changement;LA COURT;85106;GUERINIERE (LA);01/01/1991;Eau côtière;-2,22517312485;46,96485655309
2024;Pays de la Loire;085;FRG0585113M085005;;Pas de changement;LES BOSSILLES;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,35409489095;46,72800595050
2024;Pays de la Loire;085;FRG0585113M085025;;Pas de changement;LES SABIAS;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,37577056039;46,70160433119
2024;Pays de la Loire;085;FRG0585113M085030;;Pas de changement;LES VIEILLES;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,31403339085;46,69540492835
2024;Pays de la Loire;085;FRG0585113M085035;;Pas de changement;LE MARAIS SALE;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,31078496699;46,71219676651
2024;Pays de la Loire;085;FRG0585113M085040;;Pas de changement;LES SAPINS;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,31734542226;46,71848957467
2024;Pays de la Loire;085;FRG0585113M085045;;Pas de changement;KER CHALON DROITE;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,33111929199;46,71991650459
2024;Pays de la Loire;085;FRG0585113M085050;;Pas de changement;KER CHALON GAUCHE;85113;ILE-D'YEU (L');01/01/1991;Eau côtière;-2,33899411352;46,72006443879
2024;Pays de la Loire;085;FRG0585113M085051;;Pas de changement;LA POINTE DE GILBERGE;85113;ILE-D'YEU (L');15/06/2013;Eau côtière;-2,32327378506;46,72019985156
2024;Pays de la Loire;085;FRG0585114M085330;;Pas de changement;LA MINE;85114;JARD-SUR-MER;01/01/1991;Eau côtière;-1,62930637173;46,41732352497
2024;Pays de la Loire;085;FRG0585114M085335;;Pas de changement;LE PE DU CANON;85114;JARD-SUR-MER;01/01/1991;Eau côtière;-1,58651876756;46,40743479577
2024;Pays de la Loire;085;FRG0585114M085340;;Pas de changement;BOISVINET;85114;JARD-SUR-MER;01/01/1991;Eau côtière;-1,57281722127;46,40700195300
2024;Pays de la Loire;085;FRG0585127M085350;;Pas de changement;LE ROCHER;85127;LONGEVILLE-SUR-MER;01/01/1991;Eau côtière;-1,50739642985;46,39936981341
2024;Pays de la Loire;085;FRG0585127M085355;;Pas de changement;LES CONCHES;85127;LONGEVILLE-SUR-MER;01/01/1991;Eau côtière;-1,49536334905;46,38892258236
2024;Pays de la Loire;085;FRG0585144D085801;;Pas de changement;LA TRICHERIE;85144;MESNARD-LA-BAROTIERE;01/01/1991;Lac;-1,11709663520;46,85246613264
2024;Pays de la Loire;085;FRG0585163M085057;;Pas de changement;FORT LARRON;85163;NOIRMOUTIER-EN-L'ILE;01/01/1993;Eau côtière;-2,21864578401;46,99018272773
2024;Pays de la Loire;085;FRG0585163M085065;;Pas de changement;LES SABLEAUX;85163;NOIRMOUTIER-EN-L'ILE;01/01/1991;Eau côtière;-2,22009306197;47,00377816258
2024;Pays de la Loire;085;FRG0585163M085070;;Pas de changement;LES DAMES;85163;NOIRMOUTIER-EN-L'ILE;01/01/1991;Eau côtière;-2,21898041267;47,01000033115
2024;Pays de la Loire;085;FRG0585163M085075;;Pas de changement;LA CLERE;85163;NOIRMOUTIER-EN-L'ILE;01/01/1991;Eau côtière;-2,23669291770;47,01784124062
2024;Pays de la Loire;085;FRG0585163M085080;;Pas de changement;LE GRAND VIEIL;85163;NOIRMOUTIER-EN-L'ILE;01/01/1991;Eau côtière;-2,24773738139;47,02205820247
2024;Pays de la Loire;085;FRG0585163M085085;;Pas de changement;LA LINIERE;85163;NOIRMOUTIER-EN-L'ILE;01/01/1991;Eau côtière;-2,28880749077;47,02549640706
2024;Pays de la Loire;085;FRG0585163M085095;;Pas de changement;LUZERONDE;85163;NOIRMOUTIER-EN-L'ILE;01/01/1991;Eau côtière;-2,29303269757;47,01167688121
2024;Pays de la Loire;085;FRG0585164M085134;;Pas de changement;LA BRAIE;85164;NOTRE-DAME-DE-MONTS;01/01/1998;Eau côtière;-2,14725326496;46,84129669956
2024;Pays de la Loire;085;FRG0585164M085135;;Pas de changement;LA GRANDE PLAGE;85164;NOTRE-DAME-DE-MONTS;01/01/1991;Eau côtière;-2,14550967186;46,82918473593
2024;Pays de la Loire;085;FRG0585182D085802;;Pas de changement;L'ESPERANCE;85182;POUZAUGES;01/01/1991;Lac;-0,85331223240;46,78099784156
2024;Pays de la Loire;085;FRG0585194M085260;;Pas de changement;LES GRANGES;85194;SABLES-D'OLONNE (LES);01/01/1991;Eau côtière;-1,84739069157;46,58244803397
2024;Pays de la Loire;085;FRG0585194M085265;;Pas de changement;SAUVETERRE;85194;SABLES-D'OLONNE (LES);01/01/1991;Eau côtière;-1,83419250386;46,55275823138
2024;Pays de la Loire;085;FRG0585194M085270;;Pas de changement;LA PARACOU;85194;SABLES-D'OLONNE (LES);01/01/1991;Eau côtière;-1,81666631074;46,50264534088
2024;Pays de la Loire;085;FRG0585194M085275;;Pas de changement;PLAN D'EAU DOMBRET;85194;SABLES-D'OLONNE (LES);01/07/2008;Eau côtière;-1,80188250685;46,48892418731
2024;Pays de la Loire;085;FRG0585194M085285;;Pas de changement;GRANDE PLAGE PALAIS DE JUSTICE;85194;SABLES-D'OLONNE (LES);01/01/1991;Eau côtière;-1,78846013950;46,49372777847
2024;Pays de la Loire;085;FRG0585194M085290;;Pas de changement;GRANDE PLAGE HORLOGE;85194;SABLES-D'OLONNE (LES);01/01/1991;Eau côtière;-1,78283250499;46,49390047478
2024;Pays de la Loire;085;FRG0585194M085300;;Pas de changement;LE TANCHET;85194;SABLES-D'OLONNE (LES);01/01/1991;Eau côtière;-1,76192540610;46,48051214127
2024;Pays de la Loire;085;FRG0585222M085200;;Pas de changement;BOISVINET;85222;SAINT-GILLES-CROIX-DE-VIE;01/01/1991;Eau côtière;-1,95430628305;46,69434082619
2024;Pays de la Loire;085;FRG0585222M085205;;Pas de changement;GRANDE PLAGE ROCHEBONNE;85222;SAINT-GILLES-CROIX-DE-VIE;01/01/1991;Eau côtière;-1,95127119418;46,69211727444
2024;Pays de la Loire;085;FRG0585222M085210;;Pas de changement;GRANDE PLAGE MARINES;85222;SAINT-GILLES-CROIX-DE-VIE;01/01/1991;Eau côtière;-1,93918407515;46,68824521375
2024;Pays de la Loire;085;FRG0585222M085212;;Pas de changement;GRANDE PLAGE Paterne;85222;SAINT-GILLES-CROIX-DE-VIE;01/01/1998;Eau côtière;-1,93496551399;46,68452954863
2024;Pays de la Loire;085;FRG0585226M085147;;Pas de changement;LES DEMOISELLES 1;85226;SAINT-HILAIRE-DE-RIEZ;15/05/2008;Eau côtière;-2,05670857881;46,77221711796
2024;Pays de la Loire;085;FRG0585226M085150;;Pas de changement;LES DEMOISELLES 2;85226;SAINT-HILAIRE-DE-RIEZ;01/01/1991;Eau côtière;-2,05343944286;46,76969046128
2024;Pays de la Loire;085;FRG0585226M085155;;Pas de changement;LES 60 BORNES;85226;SAINT-HILAIRE-DE-RIEZ;01/01/1993;Eau côtière;-2,04784046268;46,76540760836
2024;Pays de la Loire;085;FRG0585226M085156;;Pas de changement;LES SALINS;85226;SAINT-HILAIRE-DE-RIEZ;15/05/2008;Eau côtière;-2,03961657528;46,76041879505
2024;Pays de la Loire;085;FRG0585226M085158;;Pas de changement;LES BECS;85226;SAINT-HILAIRE-DE-RIEZ;15/05/2008;Eau côtière;-2,03323155705;46,75598938635
